idTweets,text,creationDate,creationTime,isRetweet,story,twitter_user,gender,hashtags,mentions,urls,pictures,followerCount,retweetCount
484108118071463938,"@juliocobos 
Hace dos años que venimos denunciando la reducción de nuestro sueldo a menos de la mitad.",7/1/2014,22:55:44,0,@juliocobos,@poli1945,M,0,1,0,0,409,0
484108118071463939,"@juliocobos 
Ningún político nos da bola. después no se quejen de los piquetes. Solo están para sacarse fotos",7/1/2014,22:55:58,0,@juliocobos,@poli1945,M,0,1,0,0,409,0
484108250561138688,"@GustavoPulti @danielscioli en la mochila para que no se los saquen, ya que son los3º que le roban",7/1/2014,22:56:15,0,@danielscioli,@AnFaRi67,U,0,2,0,0,102,0
484108306437640192,"@CarlosMelconian @Argentina @mauriciomacri FESTEJABAN EL GOL YANQUI LADRIS, UDS SON CIPAYOS Y BUITRES http://t.co/UIB7XJZngd",7/1/2014,22:56:29,0,@mauriciomacri,@eddy_verdolaga,U,0,3,0,1,292,0
484108341145518081,@SeccionPolitica @mauriciomacri @Argentina NO lo veo n esta a Macri...es como llevar a la xipolitakis a rezar a un Convento d clausura...,7/1/2014,22:56:37,0,@mauriciomacri,@panchojuy,M,0,3,0,0,480,0
484108588865298432,". @Annalisa__Santi no sos la única! los jovenes ""militantes"" del PRO de tu amado @mauriciomacri tienen el mismo deseo :)",7/1/2014,22:57:36,0,@mauriciomacri,@qkfreakshow,M,0,2,0,0,281,0
484108594645041152,"@mauriciomacri @CFKArgentina INCREMENTAN 400% LA FACTURA DE AGUA #AYSA, ESTOS GOBIERNOS SIEMPRE HACIENDO LAS COSAS BIEN!!!",7/1/2014,22:57:37,0,@mauriciomacri,@madrinNEWS,U,1,2,0,0,24147,0
484108700207300609,@mai_maga @mauriciomacri @CFKArgentina Me apena tener un Jefe de Gobierno que lo domina la Presidenta. Votarlos nunca mas.,7/1/2014,22:58:03,0,@mauriciomacri,@Egranuja,U,0,3,0,0,829,0
484108730142035968,El día que @aguchetooo armó uno peor que lo que lo hubiera armado @danielscioli,7/1/2014,22:58:10,0,@danielscioli,@gorocentral,M,0,2,0,0,89,1
484108746889920512,"@mauriciomacri @CFKArgentina INCREMENTAN 25% LA NAFTA #YPF, ESTOS GOBIERNOS SIEMPRE HACIENDO LAS COSAS BIEN!!!",7/1/2014,22:58:14,0,@mauriciomacri,@madrinNEWS,U,1,2,0,0,24147,0
484108755983155200,@GustavoPulti @danielscioli la policia no hace nada de prevención... estan en las camionetas nuevas parados en una esquina no sirven,7/1/2014,22:58:16,0,@danielscioli,@AnFaRi67,U,0,2,0,0,102,0
484108819124207616,@HermesBinner @carlosezln Boooooluuuuuudo,7/1/2014,22:58:31,0,@HermesBinner,@tauro_k,F,0,2,0,0,3922,1
484108848454975488,@juliocobos @Argentina QUEDATE AHI CIPAYO Y TRAIDOR,7/1/2014,22:58:38,0,@juliocobos,@eddy_verdolaga,U,0,2,0,0,292,0
484108863994888192,"@mauriciomacri @CFKArgentina INCREMENTAN 25% EL TRANSPORTE #COLECTIVOS, ESTOS GOBIERNOS SIEMPRE HACIENDO LAS COSAS BIEN!!!",7/1/2014,22:58:42,0,@mauriciomacri,@madrinNEWS,U,1,2,0,0,24147,0
484108943976042496,@PatricioHdez @wqueijeiro pensó q como servidor público es dispensado x su lic s/sueldo. Sus electores c/ necesidades y el?  @SergioMassa,7/1/2014,22:59:01,0,@SergioMassa,@L_BlueBird,U,0,3,0,0,41,0
484109025823686656,"@mauriciomacri @CFKArgentina INCREMENTAN 40% LA LUZ #EDENOR , ESTOS GOBIERNOS SIEMPRE HACIENDO LAS COSAS BIEN!!!",7/1/2014,22:59:20,0,@mauriciomacri,@madrinNEWS,U,1,2,0,0,24147,0
484109099853156352,"@mauriciomacri @gcba una sola palabra para meditar sobre seguridad en samáforos y luminarias: ""CORROSIÓN""
De nada...",7/1/2014,22:59:38,0,@mauriciomacri,@WHeisenberg_,M,0,2,0,0,349,0
484109169671548928,"De Buenos Aires a Lisboa e Israel, los 47000 kilómetros de @mauriciomacri en un mes http://t.co/UvgycI9ND9 http://t.co/BwZqH2GxOS",7/1/2014,22:59:55,0,@mauriciomacri,@Letra_P,U,0,1,1,1,8831,1
484109208380403712,"""La justicia debe tener garantizada la absoluta independencia para trabajar"" @SergioMassa @monicalitza @InfoBertolotto @tejoseba @eli16_3",7/1/2014,23:00:04,0,@SergioMassa,@MassAvellaneda,U,0,5,0,0,1328,0
484109252441948160,"@AlejandrOK2012 @Shiruline @danielscioli @Ivy_Salta @CFKArgentina @Pontifex_es ¿quién es el futbolero MÁS lindo del MUNDO,.después de JESÚS?",7/1/2014,23:00:14,0,@danielscioli,@Shiruline,F,0,6,0,0,20,0
484109802076123137,@mauriciomacri @CFKArgentina APROVECHAN EL MUNDIAL PARA LIMPIAR CAUSAS E INCREMENTAR LOS PRECIOS DE TODO!!!! #ARGENTINA #NOTICIAS,7/1/2014,23:02:25,0,@mauriciomacri,@madrinNEWS,U,2,2,0,0,24147,0
484109942073602048,"@mauriciomacri @CFKArgentina APROVECHAN EL MUNDIAL PARA LIMPIAR CAUSAS E INCREMENTAR LOS PRECIOS DE TODO (TRANSPORTE, NAFTA, LUZ, AGUA, ETC)",7/1/2014,23:02:59,0,@mauriciomacri,@madrinNEWS,U,0,2,0,0,24147,0
484110180532359169,@lulipop07 denuncialo con @SergioMassa,7/1/2014,23:03:56,0,@SergioMassa,@novimir,U,0,2,0,0,224,0
484110782188490752,“@mauriciomacri: Abrazo de gol en una fábrica! http://t.co/yqrqIIcjZV” el fútbol nivela! La única manera de que Mauri abrace un obrero!,7/1/2014,23:06:19,0,@mauriciomacri,@diegomatias79,M,0,1,1,0,141,0
484111578607153155,“@mauriciomacri: Abrazo de gol en una fábrica de Moreno http://t.co/4bmJNtEgJL”jajaja que porrazo Mauricio!!!,7/1/2014,23:09:29,0,@mauriciomacri,@seamofori,M,0,1,1,0,28,0
484111663797641216,"""@mauriciomacri: VAMOS ARGENTINA!!! http://t.co/lo5Th6jCnf""",7/1/2014,23:09:49,0,@mauriciomacri,@NeehuePrieto,U,0,1,0,1,78,0
484111702527840256,@MarceloTorrez @seblaza @juliocobos @MartinKerchner @MarceloCostaMza Todos caraduras gastomaniacos q hicieron torta una Pcia extraordinaria,7/1/2014,23:09:58,0,@juliocobos,@jlespert,M,0,5,0,0,32967,1
484111721163153409,"@mauriciomacri: ""Abrazo de gol en una fábrica de Moreno"" // umm... ok... no ta mal mezclarse con los negros.",7/1/2014,23:10:03,0,@mauriciomacri,@granemperador,U,0,1,0,0,317,0
484111773256417280,"""@mauriciomacri: Abrazo de gol en una fábrica de Moreno http://t.co/vntmNY3xHM""",7/1/2014,23:10:15,0,@mauriciomacri,@NeehuePrieto,U,0,1,1,0,78,0
484111812968054784,"Mientras tanto, @BoudouAmado y @mauriciomacri siguen procesados. La pelota gira...",7/1/2014,23:10:25,0,@mauriciomacri,@Ju_an_Ma_nu,M,0,2,0,0,557,0
484112045257031681,@DanielScioli Hay que tener una de estas para andar por el bajo delta sin su debido trabajo de dragado. #lpmqtrmp !!! http://t.co/KkSRsestZA,7/1/2014,23:11:20,0,@danielscioli,@vitomartin,U,1,1,0,1,663,0
484112147312828416,@mauriciomacri aca estan estos son los cagadores mirenlos porque si ganan las elecsiones 2015 no van a dejar sin patria ni bandera,7/1/2014,23:11:44,0,@mauriciomacri,@leonard66279984,M,0,1,0,0,2,0
484112430952624128,Que apasionante es la construcción política. Excelente reunión de trabajo con @drlucasjas y @diegokravetz @LaMasFuturo @SergioMassa,7/1/2014,23:12:52,0,@SergioMassa,@diegoelman,M,0,4,0,0,197,1
484112441543245825,Los títulos de mañana en los diarios: @lanacioncom @clarincom @infobae @todonoticias @mauriciomacri http://t.co/AVAX7dPPTt,7/1/2014,23:12:55,0,@mauriciomacri,@tengo4anios,U,0,5,0,1,19,0
484112457309650944,"@SergioMassa Sergio xq el estado s nos queda con parts d nuestro sueldo, nosotros trabajamos Para mantener a nuestra flia no al gobierno",7/1/2014,23:12:58,0,@SergioMassa,@tacriss1,U,0,1,0,0,3,0
484112671273676801,#Tigre 40 años Sin el Gral @SergioMassa  @ZamoraJulio @MalenaMassa http://t.co/Tn1KUcWjnz,7/1/2014,23:13:49,0,@SergioMassa,@caa_vero,F,1,3,0,1,544,1
484112700700913664,#AHORA en San Isidro @montenegrogt hablando con vecinos del municipio. Vamos @mauriciomacri Vamos @mariuvidal ! http://t.co/IaHpgvRMhl,7/1/2014,23:13:56,0,@mauriciomacri,@Piter_Robledo,M,1,3,0,1,9254,7
484112707894120448,"@SergioMassa cuando seas president xfa cambia eso, yo quiero mi sueldo complete xq x eso trabajo y mucho",7/1/2014,23:13:58,0,@SergioMassa,@tacriss1,U,0,1,0,0,3,0
484112952992477184,@juliocobos @carlosezln @Argentina ¿Y los argentinos dónde están?,7/1/2014,23:14:57,0,@juliocobos,@AndiaSinnet,U,0,3,0,0,740,1
484113312398200833,"Desde que @SergioMassa  pasa sobre a canal america(a daniel vila), trata de copiar a TN pero el outlet es par único #next",7/1/2014,23:16:22,0,@SergioMassa,@fede_chey,U,1,1,0,0,1078,0
484113326268764160,.@Piter_Robledo @montenegrogt @mauriciomacri @mariuvidal CAMBIENLE EL ARROBA POR DIOS #OGT MILLONES EN MKT POLITICO Y NO HAY UN CM DECENTE.,7/1/2014,23:16:26,0,@mauriciomacri,@_frankbooth,U,1,4,0,0,216,0
484113422632906752,@lucascrear homenaje a 40 años del fallecimiento de JD Perón en mardel. @massamdpbatan @SergioMassa . http://t.co/qHRQALkVBV,7/1/2014,23:16:49,0,@SergioMassa,@gabonjo,M,0,3,0,1,193,0
484113501628428289,"""Por indicación del Gob. @danielscioli estamos realizando una investigación epidemiológica en todos los distritos de la prov"" dijo @ACollia",7/1/2014,23:17:07,0,@danielscioli,@marcelachaile1,F,0,2,0,0,693,0
484113526139940864,"Después d JESÚS,.. ¿quién es el futbolero MÁS LINDO d/mundo?..
* http://t.co/HiXddHKi0p
@Pontifex_es @CFKArgentina @danielscioli @Ivy_Salta",7/1/2014,23:17:13,0,@danielscioli,@Shiruline,F,0,4,0,1,20,0
484113698244792320,"@SergioMassa @simonval55  Idiota , Formosa esta en EMERGENCIA desde q INSFRAN TU AMIGO LA ESTA SAKEANDO  , o te olvidaste q fuiste MINISTRO?",7/1/2014,23:17:54,0,@SergioMassa,@don_juanmanuel,U,0,2,0,0,949,0
484113996313022464,@elisacarrio #IMPRESCRIPTIBILIDADdelaCORUPCION - http://t.co/QA8MDtgBiX - #RR #RecuperarLoRobado - http://t.co/k83InHdnZ5,7/1/2014,23:19:05,0,@elisacarrio,@luisbernabeo,M,3,1,2,0,561,1
484114311242330115,@SergioMassa @juliocobos @mauriciomacri y @elisacarrio sufren por haber quedado fuera del Mundial. Toman mate.,7/1/2014,23:20:20,0,@SergioMassa,@Los2OjosRojos,U,0,4,0,0,9665,0
484114405903568896,"Me llevo mi diploma de congresal nacional PJ, un orgullo! @CFKArgentina @danielscioli @victorsmaria @juancabandie http://t.co/o3WalIPWEU",7/1/2014,23:20:43,0,@danielscioli,@silvialaruffa,F,0,4,0,1,792,1
484114555493437440,"Hoy c/SecGral d Internacional Socialista Luis Ayala, responsable d RRII del PRI, Javier Vega Camargo y @HermesBinner http://t.co/P3yJYtUOtK",7/1/2014,23:21:19,0,@HermesBinner,@jczabalza,M,0,1,0,1,4921,0
484114771718180864,@mauriciomacri Adelante con Fe!!!,7/1/2014,23:22:10,0,@mauriciomacri,@_cabral4,F,0,1,0,0,6,0
484114792043802625,@maryhelfenstein @H_Roggero @juliocobos @Argentina NO SE QUE ES ABYECTO PARA MI ES UN PELOTUDO INUTIL,7/1/2014,23:22:15,0,@juliocobos,@lopezcoco22,U,0,4,0,0,316,0
484115103701532673,@juliocobos estará feliz o ya entendió la pelotudez q se mandó en Malvinas? Que opinan @SanzErnesto y @RICALFONSIN ? O no se dieron cuenta?,7/1/2014,23:23:29,0,@juliocobos,@DanielMarzik,U,0,3,0,0,1181,0
484115574818349056,@elisacarrio grande Lilita!!! Yo tambien cocine guiso de lentejas!!!,7/1/2014,23:25:22,0,@elisacarrio,@chelatrigo,U,0,1,0,0,3,0
484115767601135616,Agradecemos a todos los vecinos y compañeros que vinieron ayer a la presentación de @elisacarrio en Belgrano! http://t.co/bB0Nx71sDt,7/1/2014,23:26:08,0,@elisacarrio,@pigualitario,U,0,1,0,1,340,2
484115834894557184,@juliocobos ¿Porque un funcionario publico reconoce soberania sobre Malvinas a los ingleses haciendoles sellar su pasaporte? #CobosTraidor,7/1/2014,23:26:24,0,@juliocobos,@FedeRunsffeld,U,1,1,0,0,1512,0
484115906189336576,BINNER DESDE TWITTER HABLÓ DEL GRAN DESAFÍO SOCIALISTA http://t.co/lRi0aa7uiE fuente: @hermesbinner @unenargentina,7/1/2014,23:26:41,0,@HermesBinner,@radiopoliticaok,U,0,2,1,0,212,0
484115961872523265,mañana puede ser un gran dia en Pcia Bs as si tratan adecuacion a #leyfertilizacionasistida nac! @danielscioli,7/1/2014,23:26:54,0,@danielscioli,@ABRAZOXDARVIDA,F,1,1,0,0,2238,1
484116110850420736,@SergioMassa solo juicio político?hay que llevar adelante la ley de no prescripción y tienen que sincerar los políticos la dieta y pasajes,7/1/2014,23:27:29,0,@SergioMassa,@sertren,U,0,1,0,0,10,0
484116310188908545,@danielscioli mañana puede cambiar la historia de miles como en 2010 con adecuacion a #leyfertilizacionasitida sobre tablas!,7/1/2014,23:28:17,0,@danielscioli,@ABRAZOXDARVIDA,F,1,1,0,0,2238,0
484116398722252802,"@Sergiomassa, q puede esperar de este #Gobierno se preocupan por un #Vicepresidente, en vez de #MilesDeFamilias!!",7/1/2014,23:28:38,0,@SergioMassa,@alekita043,F,3,1,0,0,698,0
484116785575493632,Gabriela Cerruti (anti Pro) dijo q @mauriciomacri está haciendo una buena gestión en CABA pero gracias al Gob. Nacional. No hay remate.,7/1/2014,23:30:10,0,@mauriciomacri,@leandromsuarez,M,0,1,0,0,174,0
484116786174898178,"""La justicia debe tener garantizada la absoluta independencia para trabajar"" @SergioMassa @monicalitza @InfoBertolotto @tejoseba @eli16_3",7/1/2014,23:30:10,0,@SergioMassa,@ANizmih,M,0,5,0,0,449,0
484116799920033793,Nota de @HermesBinner en México: “La especulación financiera y la corrupción son armas de destrucción masiva y matan” http://t.co/pbTO4K4c4t,7/1/2014,23:30:14,0,@HermesBinner,@psmdp,U,0,1,1,0,348,0
484116809374003200,“Nuestro país tiene una oportunidad” por @HermesBinner http://t.co/jW4p9iSPcr,7/1/2014,23:30:16,0,@HermesBinner,@FAmplioUnenMDP,U,0,1,1,0,151,0
484116885261545472,@Sergiomassa hoy #Capitanich hablo de muchas cosas pero se olvido del #Pueblo!!!,7/1/2014,23:30:34,0,@SergioMassa,@alekita043,F,2,1,0,0,698,0
484117037682524160,El traidor de cobos se fue a malvinas haciendo firmar el pasaporte x la oficina britanica. El no es un turista comun @juliocobos,7/1/2014,23:31:10,0,@juliocobos,@Tobalugano,M,0,1,0,0,100,1
484117501073444864,@juliocobos @Argentina vos no sos un boludo. Lo que haces lo haces a proposito. Sos un traidor,7/1/2014,23:33:01,0,@juliocobos,@Tobalugano,M,0,2,0,0,100,0
484117561530142720,"""LA HISTORIA SEPULTA Y OLVIDA A LOS MEDIOCRES Y TRAIDORES A LA PATRIA"" teléfono @SergioMassa @mauriciomacri",7/1/2014,23:33:15,0,@SergioMassa,@Santi_Cruzado,U,0,2,0,0,1415,0
484117633034645505,"@elisacarrio la verdad es q no se q decir, pero tenes razón, ¿cuando esta sociedad se hará cargo de su abulia política?",7/1/2014,23:33:32,0,@elisacarrio,@JFrogone,M,0,1,0,0,147,0
484117852018843649,"Scioli | ""Confío en que habrá un acuerdo con los fondos buitre"" http://t.co/1vxI6Uh8Zu #TodosConfíamosEnLoMismo @danielscioli",7/1/2014,23:34:25,0,@danielscioli,@cronicaweb,U,1,1,1,0,273612,1
484118648949604353,@cronicaweb @danielscioli #TodosConfíamosEnLoMismo Scioli es un pobre tipo q se cree q va a ser presidente. Pobre mamarracho.,7/1/2014,23:37:35,0,@danielscioli,@pitysei,U,1,2,0,0,52,0
484118850083229696,"@elisacarrio @pilar31416 Esta mujer definitivamente no esta bien, y así quiere gobernar que Dios nos libre!",7/1/2014,23:38:23,0,@elisacarrio,@LoreArau,U,0,2,0,0,5607,0
484118864830418945,Las cajas del carrefour de colegiales están atendidas por las hijas de @danielscioli: one hand working.,7/1/2014,23:38:26,0,@danielscioli,@nico_united,M,0,1,0,0,1081,0
484119310882078720,"Ayer, @elisacarrio y @FacundoDelGaiso presentando ""Humanismo y Libertad"" en Belgrano frente a muchísimos vecinos. http://t.co/qNlLaiIeFu",7/1/2014,23:40:12,0,@elisacarrio,@pigualitario,U,0,2,0,1,340,1
484119397565726721,"@charlypisoni Lanata y compañía jamás pusieron, como el domingo, un ""cartel"" que dijera MACRI PROCESADO @mauriciomacri",7/1/2014,23:40:33,0,@mauriciomacri,@MarcePassadore,F,0,2,0,0,279,0
484119415303442432,"Tu candidato @juliocobos reconoció en su pasaporte la soberanía inglesa sobre Malvinas, sabelo",7/1/2014,23:40:37,0,@juliocobos,@juano00,M,0,1,0,0,191,5
484119438850289665,"@juliocobos ""La historia sepulta a los mediocres y a los traidores"", afirmó Cristina http://t.co/wtUEzj9vP8",7/1/2014,23:40:43,0,@juliocobos,@VamosViendo,M,0,1,1,0,1205,0
484119690051346433,@mauriciomacri   Feliz dia del arquitecto Mauricio !,7/1/2014,23:41:43,0,@mauriciomacri,@lymaiol,U,0,1,0,0,131,0
484119944972357635,#MUNDIAL2014. #VIDEO. Eufórico festejo de @MauricioMacri tras el gol de Di María y de la victoria a @Argentina. http://t.co/mdO7NFYZes,7/1/2014,23:42:44,0,@mauriciomacri,@NAagencia,U,2,2,1,0,30503,0
484120004099850240,Massa intenta promover juicio político a @BoudouAmado... xq no hace lo mismo con @mauriciomacri q esta en la misma situación judicial?,7/1/2014,23:42:58,0,@mauriciomacri,@Flavio_131,M,0,2,0,0,25,0
484120194886172672,@danielscioli Un grito de gol desde la altura. La Quiaca: el deporte como herramienta de inclusión social. http://t.co/zAalSF9h4w,7/1/2014,23:43:43,0,@danielscioli,@silvarela,F,0,1,1,0,500,0
484120269368213505,@ignaciocrotto #Scioli2015. El politico mas fiel! @danielscioli.,7/1/2014,23:44:01,0,@danielscioli,@francisco_rives,M,1,2,0,0,527,0
484120287613837314,"""@mendozaopina: Combatientes de #MalvinasArgentinas denunciarán a @julioCobos como “Traidor a la Patria” http://t.co/shr9grTipT""",7/1/2014,23:44:05,0,@juliocobos,@pjdigitalchubut,U,1,2,1,0,3207,0
484120289765126145,"""@MauricioMacri hace tres años que está procesado"", sostuvo el diputado kirchnerista Carlos Kunkel http://t.co/tzlEiLEKCu",7/1/2014,23:44:06,0,@mauriciomacri,@SeccionPolitica,U,0,1,1,0,20195,1
484120365992796160,Les dejo el video de los festejos del triunfo de @Argentina junto a @mauriciomacri https://t.co/MwBmZ5tG4B,7/1/2014,23:44:24,0,@mauriciomacri,@CarlosMelconian,M,0,2,1,0,48758,0
484120632750514176,@SeccionPolitica @mauriciomacri Pero no es ni vice presidente ni por corrupción. Mala comparación,7/1/2014,23:45:28,0,@mauriciomacri,@DGpublicista,M,0,2,0,0,628,0
484120652564406273,@chevroplate @elisacarrio claro!!! Cierto q  ustedes tienen diez mil ñoquis de la campironga en el estado...,7/1/2014,23:45:32,0,@elisacarrio,@polincardoso,F,0,2,0,0,120,0
484120789210660864,@juliocobos traidor a la Patria. Se hizo sellar el pasaporte por los ocupadores de #NuestrasMalvinas. Debe renunciar a su cargo ya!,7/1/2014,23:46:05,0,@juliocobos,@jcruzcabral,M,1,1,0,0,284,0
484121157357281280,@mauriciomacri vamos argentina Mauricio,7/1/2014,23:47:33,0,@mauriciomacri,@elisaweber94,F,0,1,0,0,5,0
484121171605340160,@danielscioli Quiero participar,7/1/2014,23:47:36,0,@danielscioli,@relolo,M,0,1,0,0,23,0
484121361997393921,"@SergioMassa @MassaPrensa @diegokravetz HOY, Av. Belgrano y Jujuy, Balvanera, COMUNA 3 http://t.co/pmdarEVQLv",7/1/2014,23:48:21,0,@SergioMassa,@Cris_santillan,F,0,3,0,1,327,0
484121456486678529,La oposición que pide que @BoudouAmado se tome licencia es la misma que mira para otro lado con el procesado @mauriciomacri,7/1/2014,23:48:44,0,@mauriciomacri,@nbproducciones,F,0,2,0,0,465,0
484121488443080704,"@SergioMassa @MassaPrensa @diegokravetz HOY, Av. Belgrano y Jujuy, Balvanera, COMUNA 3 http://t.co/wnCtOqqiaO",7/1/2014,23:48:52,0,@SergioMassa,@Cris_santillan,F,0,3,0,1,327,0
484121584849158144,"@SergioMassa @MassaPrensa @diegokravetz HOY, Av. Belgrano y Jujuy, Balvanera, COMUNA 3 http://t.co/lkFU9lyWFh",7/1/2014,23:49:15,0,@SergioMassa,@Cris_santillan,F,0,3,0,1,327,0
484121699848564736,"@SergioMassa @MassaPrensa @diegokravetz HOY, Av. Belgrano y Jujuy, Balvanera, COMUNA 3 http://t.co/pgOokAB1R5",7/1/2014,23:49:42,0,@SergioMassa,@Cris_santillan,F,0,3,0,1,327,0
484121812943798274,"@SergioMassa @MassaPrensa @diegokravetz HOY, Av. Belgrano y Jujuy, Balvanera, COMUNA 3 http://t.co/4XhFbL6HKp",7/1/2014,23:50:09,0,@SergioMassa,@Cris_santillan,F,0,3,0,1,327,0
484121943205879809,"@SergioMassa @MassaPrensa @diegokravetz HOY, Av. Belgrano y Jujuy, Balvanera, COMUNA 3 http://t.co/c6p8Dgq4r4",7/1/2014,23:50:40,0,@SergioMassa,@Cris_santillan,F,0,3,0,1,327,0
484122001012162560,@mauriciomacri jajajaja divino el pibe! te tiro al piso de la emoción!,7/1/2014,23:50:54,0,@mauriciomacri,@antikernerista,F,0,1,0,0,421,0
484122087280619521,"@SergioMassa @MassaPrensa @diegokravetz HOY, Av. Belgrano y Jujuy, Balvanera, COMUNA 3 http://t.co/kOiVCPxZB7",7/1/2014,23:51:14,0,@SergioMassa,@Cris_santillan,F,0,3,0,1,327,0
484122198215757824,"@SergioMassa @MassaPrensa @diegokravetz HOY, Av. Belgrano y Jujuy, Balvanera, COMUNA 3 http://t.co/NLZ3t8DYh2",7/1/2014,23:51:41,0,@SergioMassa,@Cris_santillan,F,0,3,0,1,327,0
484122344563425280,"@SergioMassa @MassaPrensa @diegokravetz HOY, Av. Belgrano y Jujuy, Balvanera, COMUNA 3 http://t.co/dBJmm8A4Zn",7/1/2014,23:52:16,0,@SergioMassa,@Cris_santillan,F,0,3,0,1,327,0
484122504462888960,"@SergioMassa @MassaPrensa @diegokravetz HOY, Av. Belgrano y Jujuy, Balvanera, COMUNA 3 http://t.co/v6qJKG7d9w",7/1/2014,23:52:54,0,@SergioMassa,@Cris_santillan,F,0,3,0,1,327,0
484122609609887744,"@SergioMassa @MassaPrensa @diegokravetz HOY, Av. Belgrano y Jujuy, Balvanera, COMUNA 3 http://t.co/8dPFx9USkl",7/1/2014,23:53:19,0,@SergioMassa,@Cris_santillan,F,0,3,0,1,327,0
484122688504737792,"@SergioMassa @MassaPrensa @diegokravetz HOY, Av. Belgrano y Jujuy, Balvanera, COMUNA 3 http://t.co/AJNJZKmmF4",7/1/2014,23:53:38,0,@SergioMassa,@Cris_santillan,F,0,3,0,1,327,0
484122734746959872,@matiasbaldo paso @HermesBinner y te grito tibio del orto!,7/1/2014,23:53:49,0,@HermesBinner,@sebastianudo,M,0,2,0,0,1754,0
484122746012835840,"@SergioMassa @MassaPrensa @diegokravetz HOY, Av. Belgrano y Jujuy, Balvanera, COMUNA 3 http://t.co/VzUWxD7nyA",7/1/2014,23:53:51,0,@SergioMassa,@Cris_santillan,F,0,3,0,1,327,0
484122817076948992,"@SergioMassa @MassaPrensa @diegokravetz HOY, Av. Belgrano y Jujuy, Balvanera, COMUNA 3 http://t.co/5vHNWoPdLv",7/1/2014,23:54:08,0,@SergioMassa,@Cris_santillan,F,0,3,0,1,327,0
484122869430251520,"@SergioMassa @MassaPrensa @diegokravetz HOY, Av. Belgrano y Jujuy, Balvanera, COMUNA 3 http://t.co/ENh7sb3RCL",7/1/2014,23:54:21,0,@SergioMassa,@Cris_santillan,F,0,3,0,1,327,0
484122950908796928,"@SergioMassa @MassaPrensa @diegokravetz HOY, Av. Belgrano y Jujuy, Balvanera, COMUNA 3 http://t.co/H0NzSF4Vdg",7/1/2014,23:54:40,0,@SergioMassa,@Cris_santillan,F,0,3,0,1,327,0
484123008781803520,"@SergioMassa @MassaPrensa @diegokravetz HOY, Av. Belgrano y Jujuy, Balvanera, COMUNA 3 http://t.co/JR5CiBRlEz",7/1/2014,23:54:54,0,@SergioMassa,@Cris_santillan,F,0,3,0,1,327,0
484123081632677888,"@SergioMassa @MassaPrensa @diegokravetz HOY, Av. Belgrano y Jujuy, Balvanera, COMUNA 3 http://t.co/3p0QJd7RnY",7/1/2014,23:55:11,0,@SergioMassa,@Cris_santillan,F,0,3,0,1,327,0
484123169314598912,"@SergioMassa @MassaPrensa @diegokravetz HOY, Av. Belgrano y Jujuy, Balvanera, COMUNA 3 http://t.co/iHcWvd68Eg",7/1/2014,23:55:32,0,@SergioMassa,@Cris_santillan,F,0,3,0,1,327,0
484123232518569984,"@SergioMassa @MassaPrensa @diegokravetz HOY, Av. Belgrano y Jujuy, Balvanera, COMUNA 3 http://t.co/1zEEEPcRxd",7/1/2014,23:55:47,0,@SergioMassa,@Cris_santillan,F,0,3,0,1,327,0
484123305646239745,Dicen que el TRAIDOR @juliocobos festejó el partido desde Malvinas.  Además de #CobosTRAIDOR es #CobosHipocrita.,7/1/2014,23:56:05,0,@juliocobos,@mabaires,F,2,1,0,0,5205,1
484123307676282880,"@SergioMassa @MassaPrensa @diegokravetz HOY, Av. Belgrano y Jujuy, Balvanera, COMUNA 3 http://t.co/fKtxRixpHH",7/1/2014,23:56:05,0,@SergioMassa,@Cris_santillan,F,0,3,0,1,327,0
484123395463069697,"@SergioMassa @MassaPrensa @diegokravetz HOY, Av. Belgrano y Jujuy, Balvanera, COMUNA 3 http://t.co/VBL66bqOju",7/1/2014,23:56:26,0,@SergioMassa,@Cris_santillan,F,0,3,0,1,327,0
484123458562162689,"@SergioMassa @MassaPrensa @diegokravetz HOY, Av. Belgrano y Jujuy, Balvanera, COMUNA 3 http://t.co/OgTb1sfHHD",7/1/2014,23:56:41,0,@SergioMassa,@Cris_santillan,F,0,3,0,1,327,0
484123551461814272,"@SergioMassa @MassaPrensa @diegokravetz HOY, Av. Belgrano y Jujuy, Balvanera, COMUNA 3 http://t.co/M8qlj3h3dl",7/1/2014,23:57:03,0,@SergioMassa,@Cris_santillan,F,0,3,0,1,327,0
484123555777363971,Ya el jefe de gobierno porteño @mauriciomacri en #ElMundoNosMira con @SeefeldMartin. Miralo x http://t.co/lwwxazQiKh http://t.co/LJreT5QOsk,7/1/2014,23:57:04,0,@mauriciomacri,@CanalCiudadBA,U,1,2,1,1,27133,0
484123738707726339,Ex combatientes de #Malvinas denunciarán penalmente a @JulioCobos http://t.co/iQxnAPKY9o,7/1/2014,23:57:48,0,@juliocobos,@gdaguilera,M,1,1,1,0,492,0
484123825441734657,Hoy rindieron homenaje a Perón: Noticias La Plata al día http://t.co/TAz0NLbwLE vía @webnode @SergioMassa @VascoAmonda @Joserarteaga,7/1/2014,23:58:09,0,@SergioMassa,@hugomarsico,M,0,4,1,0,930,0
484123925631475712,"@elisacarrio Q pavos me resultan los comentarios negativos. Hoy era día para ver a la Selección, todos lo hicimos. Nada q ver con el trabajo",7/1/2014,23:58:33,0,@elisacarrio,@lilifontan,F,0,1,0,0,64,0
